Data storage initialized.

Single GPU detected. Setting up the simulation there.
Start preparing data.
Finished data prepartion.

Starting optimization.
Seed set to 764498364

Starting individual 1 of 10 in generation 1 of 100.
Epoch 1/100 done. Train accuracy: 3.77%, Test accuracy: 3.59%, Loss: 82.72919.
Epoch 69/100 done. Train accuracy: 3.93%, Test accuracy: 3.59%, Loss: 4.25638.
Epoch 70/100 done. Train accuracy: 3.85%, Test accuracy: 3.39%, Loss: 4.24075.
Epoch 71/100 done. Train accuracy: 3.87%, Test accuracy: 3.72%, Loss: 4.23833.
Epoch 72/100 done. Train accuracy: 3.96%, Test accuracy: 3.91%, Loss: 4.25109.
Epoch 73/100 done. Train accuracy: 3.96%, Test accuracy: 4.11%, Loss: 4.22278.
Epoch 74/100 done. Train accuracy: 4.13%, Test accuracy: 3.85%, Loss: 4.22170.
Epoch 75/100 done. Train accuracy: 4.03%, Test accuracy: 3.65%, Loss: 4.22182.
Epoch 76/100 done. Train accuracy: 3.73%, Test accuracy: 3.52%, Loss: 4.22215.
Epoch 77/100 done. Train accuracy: 3.86%, Test accuracy: 3.78%, Loss: 4.20372.
Epoch 78/100 done. Train accuracy: 3.91%, Test accuracy: 3.72%, Loss: 4.19522.
Epoch 79/100 done. Train accuracy: 3.95%, Test accuracy: 3.72%, Loss: 4.18568.
Epoch 80/100 done. Train accuracy: 3.93%, Test accuracy: 4.11%, Loss: 4.16666.
Epoch 81/100 done. Train accuracy: 3.90%, Test accuracy: 3.85%, Loss: 4.16159.
Epoch 82/100 done. Train accuracy: 3.98%, Test accuracy: 3.78%, Loss: 4.16531.
Epoch 83/100 done. Train accuracy: 4.02%, Test accuracy: 3.78%, Loss: 4.15295.
Epoch 84/100 done. Train accuracy: 4.02%, Test accuracy: 3.91%, Loss: 4.13202.
Epoch 85/100 done. Train accuracy: 3.84%, Test accuracy: 3.98%, Loss: 4.12816.
Epoch 86/100 done. Train accuracy: 4.08%, Test accuracy: 4.67%, Loss: 4.11983.
Epoch 87/100 done. Train accuracy: 3.87%, Test accuracy: 3.65%, Loss: 4.12469.
Epoch 88/100 done. Train accuracy: 3.79%, Test accuracy: 3.78%, Loss: 4.10997.
Epoch 89/100 done. Train accuracy: 4.01%, Test accuracy: 3.85%, Loss: 4.10598.
Epoch 90/100 done. Train accuracy: 3.93%, Test accuracy: 3.59%, Loss: 4.10136.
Epoch 91/100 done. Train accuracy: 4.18%, Test accuracy: 3.72%, Loss: 4.10016.
Epoch 92/100 done. Train accuracy: 3.91%, Test accuracy: 3.65%, Loss: 4.09049.
Epoch 93/100 done. Train accuracy: 3.95%, Test accuracy: 3.59%, Loss: 4.08557.
Epoch 94/100 done. Train accuracy: 3.92%, Test accuracy: 3.39%, Loss: 4.06902.
Epoch 95/100 done. Train accuracy: 4.03%, Test accuracy: 3.65%, Loss: 4.06696.
Epoch 96/100 done. Train accuracy: 3.94%, Test accuracy: 3.78%, Loss: 4.05856.
Epoch 97/100 done. Train accuracy: 4.01%, Test accuracy: 3.78%, Loss: 4.06134.
Epoch 98/100 done. Train accuracy: 3.60%, Test accuracy: 3.62%, Loss: 4.05256.
Epoch 99/100 done. Train accuracy: 3.93%, Test accuracy: 3.65%, Loss: 4.04266.
Epoch 100/100 done. Train accuracy: 3.86%, Test accuracy: 3.85%, Loss: 4.04050.

------------------------------------------------------------------------------------
Final results: 
Best training accuracy: 4.18% and according test accuracy: 3.72% at epoch: 91
Best test accuracy: 4.67% and according train accuracy: 4.08% at epoch: 86
------------------------------------------------------------------------------------
------------------------------------------------------------------------------------


Starting individual 2 of 10 in generation 1 of 100.
Epoch 1/100 done. Train accuracy: 3.71%, Test accuracy: 4.28%, Loss: 109.31441.
Epoch 2/100 done. Train accuracy: 3.58%, Test accuracy: 3.72%, Loss: 80.84352.
Epoch 3/100 done. Train accuracy: 3.62%, Test accuracy: 4.07%, Loss: 65.60668.
Epoch 4/100 done. Train accuracy: 3.83%, Test accuracy: 3.36%, Loss: 46.54242.
Epoch 5/100 done. Train accuracy: 3.31%, Test accuracy: 2.80%, Loss: 29.17866.
Epoch 6/100 done. Train accuracy: 3.73%, Test accuracy: 3.55%, Loss: 24.07048.
Epoch 7/100 done. Train accuracy: 3.49%, Test accuracy: 3.85%, Loss: 14.19416.
Epoch 8/100 done. Train accuracy: 3.67%, Test accuracy: 3.84%, Loss: 11.30488.
Epoch 9/100 done. Train accuracy: 3.87%, Test accuracy: 3.36%, Loss: 6.47548.
Epoch 10/100 done. Train accuracy: 3.58%, Test accuracy: 3.29%, Loss: 5.88945.
Epoch 11/100 done. Train accuracy: 3.49%, Test accuracy: 3.46%, Loss: 5.68482.
Epoch 12/100 done. Train accuracy: 3.28%, Test accuracy: 3.85%, Loss: 5.61081.
Epoch 13/100 done. Train accuracy: 3.68%, Test accuracy: 4.30%, Loss: 5.52159.
Epoch 14/100 done. Train accuracy: 3.85%, Test accuracy: 4.11%, Loss: 5.46926.
Epoch 15/100 done. Train accuracy: 3.61%, Test accuracy: 3.85%, Loss: 5.43222.
Epoch 16/100 done. Train accuracy: 3.62%, Test accuracy: 3.52%, Loss: 5.36465.
Epoch 17/100 done. Train accuracy: 3.81%, Test accuracy: 3.65%, Loss: 5.32673.
Epoch 18/100 done. Train accuracy: 3.68%, Test accuracy: 3.59%, Loss: 5.29468.
Epoch 19/100 done. Train accuracy: 3.55%, Test accuracy: 3.72%, Loss: 5.23927.
Epoch 20/100 done. Train accuracy: 3.49%, Test accuracy: 4.04%, Loss: 5.16422.
Epoch 21/100 done. Train accuracy: 3.95%, Test accuracy: 3.75%, Loss: 5.12858.
Epoch 22/100 done. Train accuracy: 3.66%, Test accuracy: 3.65%, Loss: 5.09370.
Epoch 23/100 done. Train accuracy: 3.83%, Test accuracy: 3.59%, Loss: 5.05638.
Epoch 24/100 done. Train accuracy: 3.85%, Test accuracy: 3.78%, Loss: 5.01945.
Epoch 25/100 done. Train accuracy: 3.73%, Test accuracy: 3.72%, Loss: 4.99454.
Epoch 26/100 done. Train accuracy: 3.81%, Test accuracy: 3.72%, Loss: 4.94943.
Epoch 27/100 done. Train accuracy: 3.86%, Test accuracy: 3.85%, Loss: 4.92144.
Epoch 28/100 done. Train accuracy: 3.77%, Test accuracy: 3.65%, Loss: 4.88154.
Epoch 29/100 done. Train accuracy: 3.76%, Test accuracy: 3.72%, Loss: 4.87223.
Epoch 30/100 done. Train accuracy: 3.80%, Test accuracy: 3.78%, Loss: 4.83383.
Epoch 31/100 done. Train accuracy: 3.77%, Test accuracy: 3.72%, Loss: 4.82228.
Epoch 32/100 done. Train accuracy: 3.84%, Test accuracy: 3.65%, Loss: 4.81045.
Epoch 33/100 done. Train accuracy: 3.84%, Test accuracy: 3.65%, Loss: 4.79925.
Epoch 34/100 done. Train accuracy: 3.81%, Test accuracy: 3.78%, Loss: 4.79513.
Epoch 35/100 done. Train accuracy: 3.87%, Test accuracy: 3.59%, Loss: 4.78391.
Epoch 36/100 done. Train accuracy: 4.00%, Test accuracy: 3.85%, Loss: 4.76795.
Epoch 37/100 done. Train accuracy: 3.86%, Test accuracy: 3.52%, Loss: 4.75555.
Epoch 38/100 done. Train accuracy: 3.69%, Test accuracy: 3.65%, Loss: 4.74739.
Epoch 39/100 done. Train accuracy: 3.87%, Test accuracy: 3.65%, Loss: 4.72856.
Epoch 40/100 done. Train accuracy: 3.82%, Test accuracy: 3.65%, Loss: 4.71048.
Epoch 41/100 done. Train accuracy: 3.75%, Test accuracy: 3.72%, Loss: 4.71394.
Epoch 42/100 done. Train accuracy: 3.71%, Test accuracy: 3.78%, Loss: 4.68699.
Epoch 43/100 done. Train accuracy: 4.00%, Test accuracy: 3.65%, Loss: 4.68404.
Epoch 44/100 done. Train accuracy: 4.00%, Test accuracy: 3.78%, Loss: 4.66411.
Epoch 45/100 done. Train accuracy: 3.99%, Test accuracy: 3.65%, Loss: 4.65387.
Epoch 46/100 done. Train accuracy: 3.93%, Test accuracy: 3.85%, Loss: 4.64504.
Epoch 47/100 done. Train accuracy: 3.83%, Test accuracy: 3.72%, Loss: 4.62125.
Epoch 48/100 done. Train accuracy: 3.98%, Test accuracy: 3.52%, Loss: 4.63095.
Epoch 49/100 done. Train accuracy: 3.89%, Test accuracy: 3.46%, Loss: 4.61399.
Epoch 50/100 done. Train accuracy: 3.98%, Test accuracy: 3.59%, Loss: 4.61351.
Epoch 51/100 done. Train accuracy: 3.88%, Test accuracy: 3.46%, Loss: 4.58911.
Epoch 52/100 done. Train accuracy: 3.84%, Test accuracy: 3.46%, Loss: 4.57563.
Epoch 53/100 done. Train accuracy: 3.83%, Test accuracy: 3.65%, Loss: 4.56922.
Epoch 54/100 done. Train accuracy: 3.92%, Test accuracy: 3.65%, Loss: 4.54550.
Epoch 55/100 done. Train accuracy: 3.92%, Test accuracy: 3.52%, Loss: 4.54125.
Epoch 56/100 done. Train accuracy: 3.91%, Test accuracy: 3.85%, Loss: 4.52899.
Epoch 57/100 done. Train accuracy: 3.86%, Test accuracy: 3.52%, Loss: 4.51780.
Epoch 58/100 done. Train accuracy: 3.89%, Test accuracy: 3.59%, Loss: 4.51108.
Epoch 59/100 done. Train accuracy: 3.92%, Test accuracy: 3.59%, Loss: 4.50368.
Epoch 60/100 done. Train accuracy: 3.80%, Test accuracy: 3.59%, Loss: 4.49987.
Epoch 61/100 done. Train accuracy: 3.90%, Test accuracy: 3.85%, Loss: 4.50207.
Epoch 62/100 done. Train accuracy: 4.09%, Test accuracy: 3.72%, Loss: 4.48122.
Epoch 63/100 done. Train accuracy: 3.88%, Test accuracy: 3.52%, Loss: 4.48376.
Epoch 64/100 done. Train accuracy: 4.02%, Test accuracy: 3.59%, Loss: 4.47816.
Epoch 65/100 done. Train accuracy: 3.89%, Test accuracy: 3.39%, Loss: 4.45021.
Epoch 66/100 done. Train accuracy: 4.00%, Test accuracy: 3.85%, Loss: 4.44339.
Epoch 67/100 done. Train accuracy: 3.90%, Test accuracy: 3.46%, Loss: 4.42944.
Epoch 68/100 done. Train accuracy: 3.94%, Test accuracy: 3.85%, Loss: 4.42870.
Epoch 69/100 done. Train accuracy: 3.81%, Test accuracy: 4.04%, Loss: 4.42232.
Epoch 70/100 done. Train accuracy: 3.90%, Test accuracy: 3.52%, Loss: 4.40254.
Epoch 71/100 done. Train accuracy: 3.70%, Test accuracy: 3.72%, Loss: 4.41169.
Epoch 72/100 done. Train accuracy: 3.99%, Test accuracy: 3.98%, Loss: 4.39200.
Epoch 73/100 done. Train accuracy: 3.92%, Test accuracy: 3.52%, Loss: 4.38411.
Epoch 74/100 done. Train accuracy: 4.04%, Test accuracy: 3.65%, Loss: 4.39091.
Epoch 75/100 done. Train accuracy: 3.81%, Test accuracy: 3.72%, Loss: 4.37377.
Epoch 76/100 done. Train accuracy: 3.78%, Test accuracy: 3.65%, Loss: 4.36224.
Epoch 77/100 done. Train accuracy: 3.79%, Test accuracy: 3.59%, Loss: 4.36559.
Epoch 78/100 done. Train accuracy: 4.08%, Test accuracy: 3.59%, Loss: 4.34821.
Epoch 79/100 done. Train accuracy: 3.92%, Test accuracy: 3.39%, Loss: 4.35871.
Epoch 80/100 done. Train accuracy: 4.01%, Test accuracy: 3.91%, Loss: 4.32373.
Epoch 81/100 done. Train accuracy: 3.94%, Test accuracy: 3.59%, Loss: 4.33295.
Epoch 82/100 done. Train accuracy: 3.89%, Test accuracy: 3.52%, Loss: 4.31741.
Epoch 83/100 done. Train accuracy: 3.89%, Test accuracy: 3.65%, Loss: 4.30921.
Epoch 84/100 done. Train accuracy: 3.83%, Test accuracy: 3.46%, Loss: 4.31739.
Epoch 85/100 done. Train accuracy: 3.84%, Test accuracy: 3.85%, Loss: 4.30675.
Epoch 86/100 done. Train accuracy: 3.89%, Test accuracy: 3.59%, Loss: 4.29852.
Epoch 87/100 done. Train accuracy: 4.06%, Test accuracy: 3.85%, Loss: 4.29562.
Epoch 88/100 done. Train accuracy: 3.81%, Test accuracy: 3.52%, Loss: 4.30369.
Epoch 89/100 done. Train accuracy: 4.03%, Test accuracy: 3.65%, Loss: 4.28540.
Epoch 90/100 done. Train accuracy: 3.93%, Test accuracy: 3.72%, Loss: 4.26505.
Epoch 91/100 done. Train accuracy: 4.00%, Test accuracy: 3.46%, Loss: 4.26437.
Epoch 92/100 done. Train accuracy: 4.00%, Test accuracy: 3.00%, Loss: 4.25901.
Epoch 93/100 done. Train accuracy: 3.73%, Test accuracy: 3.78%, Loss: 4.24932.
Epoch 94/100 done. Train accuracy: 3.62%, Test accuracy: 3.85%, Loss: 4.24568.
Epoch 95/100 done. Train accuracy: 3.69%, Test accuracy: 3.72%, Loss: 4.23944.
Epoch 96/100 done. Train accuracy: 4.03%, Test accuracy: 3.72%, Loss: 4.23911.
Epoch 97/100 done. Train accuracy: 4.03%, Test accuracy: 4.04%, Loss: 4.24431.
Epoch 98/100 done. Train accuracy: 3.84%, Test accuracy: 3.52%, Loss: 4.22054.
Epoch 99/100 done. Train accuracy: 3.80%, Test accuracy: 3.46%, Loss: 4.22123.
Epoch 100/100 done. Train accuracy: 4.01%, Test accuracy: 3.62%, Loss: 4.22719.

------------------------------------------------------------------------------------
Final results: 
Best training accuracy: 4.09% and according test accuracy: 3.72% at epoch: 62
Best test accuracy: 4.30% and according train accuracy: 3.68% at epoch: 13
------------------------------------------------------------------------------------
------------------------------------------------------------------------------------


Starting individual 3 of 10 in generation 1 of 100.
Epoch 1/100 done. Train accuracy: 3.54%, Test accuracy: 3.85%, Loss: 107.22533.
Epoch 2/100 done. Train accuracy: 3.66%, Test accuracy: 3.59%, Loss: 87.21817.
Epoch 3/100 done. Train accuracy: 3.76%, Test accuracy: 4.01%, Loss: 62.42173.
Epoch 4/100 done. Train accuracy: 3.69%, Test accuracy: 3.23%, Loss: 44.26582.
Epoch 5/100 done. Train accuracy: 3.96%, Test accuracy: 4.14%, Loss: 30.12359.
Epoch 6/100 done. Train accuracy: 3.33%, Test accuracy: 4.02%, Loss: 21.21602.
Epoch 7/100 done. Train accuracy: 3.64%, Test accuracy: 4.28%, Loss: 17.50574.
Epoch 8/100 done. Train accuracy: 3.78%, Test accuracy: 3.68%, Loss: 12.28074.
Epoch 9/100 done. Train accuracy: 3.62%, Test accuracy: 4.11%, Loss: 6.45068.
Epoch 10/100 done. Train accuracy: 3.61%, Test accuracy: 3.10%, Loss: 5.64421.
Epoch 11/100 done. Train accuracy: 3.57%, Test accuracy: 3.55%, Loss: 5.52764.
Epoch 12/100 done. Train accuracy: 3.67%, Test accuracy: 3.32%, Loss: 5.44524.
Epoch 13/100 done. Train accuracy: 3.26%, Test accuracy: 3.91%, Loss: 5.33654.
Epoch 14/100 done. Train accuracy: 3.37%, Test accuracy: 3.55%, Loss: 5.26964.
Epoch 15/100 done. Train accuracy: 3.66%, Test accuracy: 3.65%, Loss: 5.21080.
Epoch 16/100 done. Train accuracy: 3.85%, Test accuracy: 3.58%, Loss: 5.20324.
Epoch 17/100 done. Train accuracy: 3.97%, Test accuracy: 3.45%, Loss: 5.13735.
Epoch 18/100 done. Train accuracy: 3.59%, Test accuracy: 3.03%, Loss: 5.14487.
Epoch 19/100 done. Train accuracy: 3.73%, Test accuracy: 3.81%, Loss: 5.11298.
Epoch 20/100 done. Train accuracy: 3.84%, Test accuracy: 3.97%, Loss: 5.06688.
Epoch 21/100 done. Train accuracy: 3.75%, Test accuracy: 3.20%, Loss: 5.02979.
Epoch 22/100 done. Train accuracy: 3.63%, Test accuracy: 3.26%, Loss: 5.03042.
Epoch 23/100 done. Train accuracy: 3.76%, Test accuracy: 3.39%, Loss: 4.98691.
Epoch 24/100 done. Train accuracy: 3.86%, Test accuracy: 3.39%, Loss: 4.94990.
Epoch 25/100 done. Train accuracy: 3.78%, Test accuracy: 4.24%, Loss: 4.90927.
Epoch 26/100 done. Train accuracy: 3.67%, Test accuracy: 3.59%, Loss: 4.89310.
Epoch 27/100 done. Train accuracy: 3.63%, Test accuracy: 4.28%, Loss: 4.83849.
Epoch 28/100 done. Train accuracy: 3.63%, Test accuracy: 3.59%, Loss: 4.79827.
Epoch 29/100 done. Train accuracy: 3.91%, Test accuracy: 3.98%, Loss: 4.75738.
Epoch 30/100 done. Train accuracy: 3.76%, Test accuracy: 3.65%, Loss: 4.75182.
Epoch 31/100 done. Train accuracy: 3.92%, Test accuracy: 3.78%, Loss: 4.73646.
Epoch 32/100 done. Train accuracy: 3.75%, Test accuracy: 3.91%, Loss: 4.71914.
Epoch 33/100 done. Train accuracy: 4.03%, Test accuracy: 3.59%, Loss: 4.67109.
Epoch 34/100 done. Train accuracy: 3.76%, Test accuracy: 3.65%, Loss: 4.65723.
Epoch 35/100 done. Train accuracy: 4.14%, Test accuracy: 3.65%, Loss: 4.63406.
Epoch 36/100 done. Train accuracy: 3.99%, Test accuracy: 3.91%, Loss: 4.63437.
Epoch 37/100 done. Train accuracy: 3.89%, Test accuracy: 3.39%, Loss: 4.63239.
Epoch 38/100 done. Train accuracy: 3.82%, Test accuracy: 3.85%, Loss: 4.58960.
Epoch 39/100 done. Train accuracy: 3.76%, Test accuracy: 3.72%, Loss: 4.56984.
Epoch 40/100 done. Train accuracy: 3.80%, Test accuracy: 3.72%, Loss: 4.55185.
Epoch 41/100 done. Train accuracy: 3.68%, Test accuracy: 3.65%, Loss: 4.53992.
Epoch 42/100 done. Train accuracy: 3.78%, Test accuracy: 3.59%, Loss: 4.51013.
Epoch 43/100 done. Train accuracy: 3.76%, Test accuracy: 3.65%, Loss: 4.50202.
Epoch 44/100 done. Train accuracy: 3.81%, Test accuracy: 3.78%, Loss: 4.48361.
Epoch 45/100 done. Train accuracy: 3.84%, Test accuracy: 3.78%, Loss: 4.47680.
Epoch 46/100 done. Train accuracy: 3.97%, Test accuracy: 3.59%, Loss: 4.44964.
Epoch 47/100 done. Train accuracy: 3.91%, Test accuracy: 3.65%, Loss: 4.44125.
Epoch 48/100 done. Train accuracy: 4.06%, Test accuracy: 3.91%, Loss: 4.41471.
Epoch 49/100 done. Train accuracy: 3.87%, Test accuracy: 3.52%, Loss: 4.39932.
Epoch 50/100 done. Train accuracy: 3.79%, Test accuracy: 3.65%, Loss: 4.37593.
Epoch 51/100 done. Train accuracy: 3.79%, Test accuracy: 3.59%, Loss: 4.35442.
Epoch 52/100 done. Train accuracy: 3.91%, Test accuracy: 3.65%, Loss: 4.33526.
Epoch 53/100 done. Train accuracy: 3.91%, Test accuracy: 3.65%, Loss: 4.31639.
Epoch 54/100 done. Train accuracy: 3.83%, Test accuracy: 3.59%, Loss: 4.30510.
Epoch 55/100 done. Train accuracy: 3.78%, Test accuracy: 3.65%, Loss: 4.30539.
Epoch 56/100 done. Train accuracy: 3.79%, Test accuracy: 3.46%, Loss: 4.28880.
Epoch 57/100 done. Train accuracy: 4.01%, Test accuracy: 3.59%, Loss: 4.27901.
Epoch 58/100 done. Train accuracy: 3.86%, Test accuracy: 3.59%, Loss: 4.27634.
Epoch 59/100 done. Train accuracy: 3.87%, Test accuracy: 3.52%, Loss: 4.26580.
Epoch 60/100 done. Train accuracy: 3.83%, Test accuracy: 3.59%, Loss: 4.26910.
Epoch 61/100 done. Train accuracy: 3.90%, Test accuracy: 3.72%, Loss: 4.25413.
Epoch 62/100 done. Train accuracy: 4.01%, Test accuracy: 3.52%, Loss: 4.23232.
Epoch 63/100 done. Train accuracy: 3.90%, Test accuracy: 3.59%, Loss: 4.21957.
Epoch 64/100 done. Train accuracy: 4.00%, Test accuracy: 3.65%, Loss: 4.21053.
Epoch 65/100 done. Train accuracy: 4.06%, Test accuracy: 3.65%, Loss: 4.19913.
Epoch 66/100 done. Train accuracy: 3.93%, Test accuracy: 3.59%, Loss: 4.20644.
Epoch 67/100 done. Train accuracy: 3.97%, Test accuracy: 3.72%, Loss: 4.20586.
Epoch 68/100 done. Train accuracy: 3.98%, Test accuracy: 3.65%, Loss: 4.19298.
Epoch 69/100 done. Train accuracy: 3.85%, Test accuracy: 3.78%, Loss: 4.20150.
Epoch 70/100 done. Train accuracy: 3.92%, Test accuracy: 3.65%, Loss: 4.18373.
Epoch 71/100 done. Train accuracy: 4.00%, Test accuracy: 3.52%, Loss: 4.18736.
Epoch 72/100 done. Train accuracy: 3.98%, Test accuracy: 3.78%, Loss: 4.17366.
Epoch 73/100 done. Train accuracy: 4.00%, Test accuracy: 3.85%, Loss: 4.15509.
Epoch 74/100 done. Train accuracy: 3.94%, Test accuracy: 3.78%, Loss: 4.15727.
Epoch 75/100 done. Train accuracy: 3.83%, Test accuracy: 3.78%, Loss: 4.17514.
Epoch 76/100 done. Train accuracy: 4.12%, Test accuracy: 3.65%, Loss: 4.15445.
Epoch 77/100 done. Train accuracy: 3.96%, Test accuracy: 3.85%, Loss: 4.14449.
Epoch 78/100 done. Train accuracy: 4.05%, Test accuracy: 3.65%, Loss: 4.13698.
Epoch 79/100 done. Train accuracy: 3.96%, Test accuracy: 3.72%, Loss: 4.15015.
Epoch 80/100 done. Train accuracy: 4.11%, Test accuracy: 3.78%, Loss: 4.12673.
